,v2a1,rooms,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,pisomoscer,pisocemento,cielorazo,sanitario2,sanitario3,energcocinar2,energcocinar3,epared2,epared3,etecho2,etecho3,eviv2,eviv3,male,female,estadocivil3,estadocivil7,parentesco1,parentesco3,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel3,bedrooms,overcrowding,tipovivi1,television,qmobilephone,lugar1,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq
1954,,8,1,1.0,0,1,1,1,1,2,1,2,3,3,3,1,0.0,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,2,0,3,0.5,17.0,0.0,17.0,0,3,1.0,1,1,2,1,1,0,8,1,64,9,289,1,1.0,0.25,289.0,64
1955,,8,1,1.0,0,1,1,1,1,2,1,2,3,3,3,17,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,2,0,3,0.5,17.0,0.0,17.0,0,3,1.0,1,1,2,1,1,0,47,289,2209,9,289,1,1.0,0.25,289.0,2209
1956,160000.0,5,0,,0,1,1,1,1,2,1,2,3,3,3,9,,3,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,2,0,3,0.5,9.0,0.0,9.0,0,2,1.5,0,0,2,1,1,0,31,81,961,9,81,1,2.25,0.25,81.0,961
1957,160000.0,5,0,,0,1,1,1,1,2,1,2,3,3,3,9,,3,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2,0,3,0.5,9.0,0.0,9.0,0,2,1.5,0,0,2,1,1,0,30,81,900,9,81,1,2.25,0.25,81.0,900
1958,160000.0,5,0,,0,1,1,1,1,2,1,2,3,3,3,0,,3,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,2,0,3,0.5,9.0,0.0,9.0,0,2,1.5,0,0,2,1,1,0,2,0,4,9,81,1,2.25,0.25,81.0,4
1959,150000.0,4,0,,0,0,0,0,1,1,0,1,1,1,1,16,,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0.0,0.0,16.0,16.0,0,1,1.0,0,0,1,1,1,0,64,256,4096,1,0,0,1.0,0.0,256.0,4096
1960,,6,0,,0,0,0,0,1,1,0,1,1,1,1,11,,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,8.0,0.0,11.0,11.0,0,3,0.33333334,1,1,2,1,1,0,69,121,4761,1,0,0,0.11111112,64.0,121.0,4761
1961,855810.0,7,1,1.0,0,1,1,0,2,2,0,3,3,3,3,12,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,2,0,3,0.5,16.0,0.0,14.0,0,3,1.0,0,1,3,1,1,0,42,144,1764,9,256,1,1.0,0.25,196.0,1764
1962,855810.0,7,1,1.0,0,1,1,0,2,2,0,3,3,3,3,16,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,2,0,3,0.5,16.0,0.0,14.0,0,3,1.0,0,1,3,1,1,0,41,256,1681,9,256,1,1.0,0.25,196.0,1681
1963,855810.0,7,1,1.0,0,1,1,0,2,2,0,3,3,3,3,6,0.0,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,2,0,3,0.5,16.0,0.0,14.0,1,3,1.0,0,1,3,1,1,0,13,36,169,9,256,1,1.0,0.25,196.0,169
1964,,6,0,,0,5,5,0,1,1,0,6,6,6,6,6,,6,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,6,1,6,0.2000000074999998,9.0,0.0,6.5,1,3,2.0,1,1,3,1,1,0,50,36,2500,36,81,0,4.0,0.040000003,42.25,2500
1965,,6,0,,0,5,5,0,1,1,0,6,6,6,6,6,,6,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,6,1,6,0.2000000074999998,9.0,0.0,6.5,1,3,2.0,1,1,3,1,1,0,42,36,1764,36,81,0,4.0,0.040000003,42.25,1764
1966,,6,0,,0,5,5,0,1,1,0,6,6,6,6,6,,6,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,6,1,6,0.2000000074999998,9.0,0.0,6.5,1,3,2.0,1,1,3,1,1,0,51,36,2601,36,81,0,4.0,0.040000003,42.25,2601
1967,,6,0,,0,5,5,0,1,1,0,6,6,6,6,6,,6,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,6,1,6,0.2000000074999998,9.0,0.0,6.5,1,3,2.0,1,1,3,1,1,0,49,36,2401,36,81,0,4.0,0.040000003,42.25,2401
1968,,6,0,,0,5,5,0,1,1,0,6,6,6,6,6,,6,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,6,1,6,0.2000000074999998,9.0,0.0,6.5,1,3,2.0,1,1,3,1,1,0,52,36,2704,36,81,0,4.0,0.040000003,42.25,2704
1969,,6,0,,0,5,5,0,1,1,0,6,6,6,6,9,,6,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,6,1,6,0.2000000074999998,9.0,0.0,6.5,0,3,2.0,1,1,3,1,1,0,75,81,5625,36,81,0,4.0,0.040000003,42.25,5625
1970,190000.0,4,1,2.0,0,1,1,0,1,1,0,2,2,2,2,14,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,2,0,2,0.0,0.0,14.0,10.5,0,2,1.0,0,1,4,1,1,0,33,196,1089,4,0,0,1.0,0.0,110.25,1089
1971,190000.0,4,1,2.0,0,1,1,0,1,1,0,2,2,2,2,7,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,2,0,2,0.0,0.0,14.0,10.5,0,2,1.0,0,1,4,1,1,0,27,49,729,4,0,0,1.0,0.0,110.25,729
1972,427905.0,7,1,1.0,0,1,1,0,1,1,0,2,2,2,2,13,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,2,0,2,0.0,0.0,16.0,14.5,0,3,0.66666669,0,1,4,1,1,0,40,169,1600,4,0,0,0.44444448,0.0,210.25,1600
1973,427905.0,7,1,1.0,0,1,1,0,1,1,0,2,2,2,2,16,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,2,0,2,0.0,0.0,16.0,14.5,0,3,0.66666669,0,1,4,1,1,0,40,256,1600,4,0,0,0.44444448,0.0,210.25,1600
1974,,6,1,1.0,1,0,1,0,2,2,1,2,3,3,3,3,0.0,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,2,0,3,0.5,0.0,15.0,14.5,0,3,1.0,1,1,2,1,1,0,10,9,100,9,0,1,1.0,0.25,210.25,100
1975,,6,1,1.0,1,0,1,0,2,2,1,2,3,3,3,15,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,2,0,3,0.5,0.0,15.0,14.5,0,3,1.0,1,1,2,1,1,0,57,225,3249,9,0,1,1.0,0.25,210.25,3249
1976,,6,1,1.0,1,0,1,0,2,2,1,2,3,3,3,14,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,2,0,3,0.5,0.0,15.0,14.5,0,3,1.0,1,1,2,1,1,0,34,196,1156,9,0,1,1.0,0.25,210.25,1156
1977,,8,1,1.0,0,0,0,1,2,3,1,2,3,3,3,14,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,2,0,3,0.5,0.0,14.0,15.5,0,4,0.75,1,0,3,1,1,0,34,196,1156,9,0,1,0.5625,0.25,240.25,1156
1978,,8,1,1.0,0,0,0,1,2,3,1,2,3,3,3,1,0.0,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,2,0,3,0.5,0.0,14.0,15.5,0,4,0.75,1,0,3,1,1,0,8,1,64,9,0,1,0.5625,0.25,240.25,64
1979,,8,1,1.0,0,0,0,1,2,3,1,2,3,3,3,17,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,2,0,3,0.5,0.0,14.0,15.5,0,4,0.75,1,0,3,1,1,0,63,289,3969,9,0,1,0.5625,0.25,240.25,3969
1980,,7,1,2.0,0,0,0,0,2,2,0,2,2,2,2,13,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,2,0,2,0.0,0.0,15.0,14.0,0,3,0.66666669,1,0,2,1,1,0,33,169,1089,4,0,0,0.44444448,0.0,196.0,1089
1981,,7,1,2.0,0,0,0,0,2,2,0,2,2,2,2,15,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,2,0,2,0.0,0.0,15.0,14.0,0,3,0.66666669,1,0,2,1,1,0,38,225,1444,4,0,0,0.44444448,0.0,196.0,1444
1982,290975.0,5,1,3.0,0,2,2,0,2,2,0,4,4,4,4,9,0.0,4,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,2,2,0,4,1.0,14.0,0.0,14.5,0,3,1.3333334,0,0,4,1,1,0,15,81,225,16,196,4,1.7777778999999998,1.0,210.25,225
1983,290975.0,5,1,3.0,0,2,2,0,2,2,0,4,4,4,4,5,0.0,4,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,2,2,0,4,1.0,14.0,0.0,14.5,0,3,1.3333334,0,0,4,1,1,0,12,25,144,16,196,4,1.7777778999999998,1.0,210.25,144
1984,290975.0,5,1,3.0,0,2,2,0,2,2,0,4,4,4,4,15,,4,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,2,2,0,4,1.0,14.0,0.0,14.5,0,3,1.3333334,0,0,4,1,1,0,46,225,2116,16,196,4,1.7777778999999998,1.0,210.25,2116
1985,290975.0,5,1,3.0,0,2,2,0,2,2,0,4,4,4,4,14,,4,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,2,2,0,4,1.0,14.0,0.0,14.5,0,3,1.3333334,0,0,4,1,1,0,47,196,2209,16,196,4,1.7777778999999998,1.0,210.25,2209
1986,,8,1,1.0,0,1,1,0,1,1,0,2,2,2,2,11,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,2,2,2,8.0,16.0,0.0,13.5,0,2,1.0,1,1,2,1,1,0,70,121,4900,4,256,0,1.0,64.0,182.25,4900
1987,,8,1,1.0,0,1,1,0,1,1,0,2,2,2,2,16,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,2,2,2,8.0,16.0,0.0,13.5,0,2,1.0,1,1,2,1,1,0,73,256,5329,4,256,0,1.0,64.0,182.25,5329
1988,,5,1,1.0,0,2,2,0,0,0,0,2,2,2,2,13,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,2,0,2,0.0,13.0,0.0,12.0,0,2,1.0,1,0,2,1,1,0,54,169,2916,4,169,0,1.0,0.0,144.0,2916
1989,,5,1,1.0,0,2,2,0,0,0,0,2,2,2,2,11,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,2,0,2,0.0,13.0,0.0,12.0,0,2,1.0,1,0,2,1,1,0,24,121,576,4,169,0,1.0,0.0,144.0,576
1990,188000.0,7,0,,0,1,1,0,3,3,0,4,4,4,4,10,0.0,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,2,2,0,4,1.0,15.0,0.0,14.5,0,3,1.3333334,0,1,4,1,1,0,16,100,256,16,225,4,1.7777778999999998,1.0,210.25,256
1991,188000.0,7,0,,0,1,1,0,3,3,0,4,4,4,4,7,0.0,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,2,2,0,4,1.0,15.0,0.0,14.5,0,3,1.3333334,0,1,4,1,1,0,14,49,196,16,225,4,1.7777778999999998,1.0,210.25,196
1992,188000.0,7,0,,0,1,1,0,3,3,0,4,4,4,4,15,,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,2,2,0,4,1.0,15.0,0.0,14.5,0,3,1.3333334,0,1,4,1,1,0,52,225,2704,16,225,4,1.7777778999999998,1.0,210.25,2704
1993,188000.0,7,0,,0,1,1,0,3,3,0,4,4,4,4,14,,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,2,2,0,4,1.0,15.0,0.0,14.5,0,3,1.3333334,0,1,4,1,1,0,47,196,2209,16,225,4,1.7777778999999998,1.0,210.25,2209
1994,118097.0,3,0,,0,1,1,0,0,0,0,1,1,1,1,12,,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0.0,12.0,0.0,12.0,0,1,1.0,0,0,1,1,1,0,26,144,676,1,144,0,1.0,0.0,144.0,676
1995,,7,1,1.0,0,2,2,0,1,1,0,3,3,3,3,15,,3,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,3,0,3,0.0,14.0,0.0,13.333332999999998,0,3,1.0,1,0,3,1,1,0,36,225,1296,9,196,0,1.0,0.0,177.77777,1296
1996,,7,1,1.0,0,2,2,0,1,1,0,3,3,3,3,14,,3,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,3,0,3,0.0,14.0,0.0,13.333332999999998,0,3,1.0,1,0,3,1,1,0,32,196,1024,9,196,0,1.0,0.0,177.77777,1024
1997,,7,1,1.0,0,2,2,0,1,1,0,3,3,3,3,11,,3,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,3,0,3,0.0,14.0,0.0,13.333332999999998,0,3,1.0,1,0,3,1,1,0,29,121,841,9,196,0,1.0,0.0,177.77777,841
1998,,7,0,,0,0,0,0,1,1,0,1,1,1,1,10,,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0.0,0.0,10.0,10.0,0,1,1.0,1,0,1,1,1,0,60,100,3600,1,0,0,1.0,0.0,100.0,3600
1999,570540.0,6,1,1.0,0,0,0,0,3,3,0,3,3,3,3,15,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,3,0.0,0.0,17.0,16.0,0,4,0.75,0,1,3,1,1,0,28,225,784,9,0,0,0.5625,0.0,256.0,784
2000,570540.0,6,1,1.0,0,0,0,0,3,3,0,3,3,3,3,16,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,3,0.0,0.0,17.0,16.0,0,4,0.75,0,1,3,1,1,0,31,256,961,9,0,0,0.5625,0.0,256.0,961
2001,570540.0,6,1,1.0,0,0,0,0,3,3,0,3,3,3,3,17,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,3,0,3,0.0,0.0,17.0,16.0,0,4,0.75,0,1,3,1,1,0,56,289,3136,9,0,0,0.5625,0.0,256.0,3136
2002,,5,0,,0,0,0,0,2,2,0,2,2,2,2,0,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2,1.0,0.0,11.0,5.5,0,2,1.0,1,0,0,1,1,0,60,0,3600,4,0,0,1.0,1.0,30.25,3600
2003,,5,0,,0,0,0,0,2,2,0,2,2,2,2,11,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2,1,2,1.0,0.0,11.0,5.5,0,2,1.0,1,0,0,1,1,0,87,121,7569,4,0,0,1.0,1.0,30.25,7569
2004,,5,0,,0,1,1,0,1,1,0,2,2,2,2,3,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,2,2,2,8.0,6.0,0.0,4.5,0,3,0.66666669,1,0,0,1,1,0,80,9,6400,4,36,0,0.44444448,64.0,20.25,6400
2005,,5,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,2,2,2,8.0,6.0,0.0,4.5,1,3,0.66666669,1,0,0,1,1,0,86,36,7396,4,36,0,0.44444448,64.0,20.25,7396
2006,,5,0,,0,2,2,1,1,2,1,3,4,4,4,6,,4,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,2,2,0,4,1.0,6.0,0.0,6.0,1,3,1.3333334,1,0,2,1,1,0,41,36,1681,16,36,4,1.7777778999999998,1.0,36.0,1681
2007,,5,0,,0,2,2,1,1,2,1,3,4,4,4,6,,4,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,2,2,0,4,1.0,6.0,0.0,6.0,1,3,1.3333334,1,0,2,1,1,0,35,36,1225,16,36,4,1.7777778999999998,1.0,36.0,1225
2008,,5,0,,0,2,2,1,1,2,1,3,4,4,4,6,0.0,4,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,2,2,0,4,1.0,6.0,0.0,6.0,1,3,1.3333334,1,0,2,1,1,0,13,36,169,16,36,4,1.7777778999999998,1.0,36.0,169
2009,,5,0,,0,2,2,1,1,2,1,3,4,4,4,0,,4,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,2,2,0,4,1.0,6.0,0.0,6.0,0,3,1.3333334,1,0,2,1,1,0,4,0,16,16,36,4,1.7777778999999998,1.0,36.0,16
2010,80000.0,4,0,,0,1,1,1,2,3,1,3,4,4,4,6,,4,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,2,2,0,4,1.0,7.0,0.0,6.5,1,2,2.0,0,0,3,1,1,0,38,36,1444,16,49,4,4.0,1.0,42.25,1444
2011,80000.0,4,0,,0,1,1,1,2,3,1,3,4,4,4,8,0.0,4,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,2,2,0,4,1.0,7.0,0.0,6.5,0,2,2.0,0,0,3,1,1,0,15,64,225,16,49,4,4.0,1.0,42.25,225
2012,80000.0,4,0,,0,1,1,1,2,3,1,3,4,4,4,0,,4,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,2,2,0,4,1.0,7.0,0.0,6.5,0,2,2.0,0,0,3,1,1,0,4,0,16,16,49,4,4.0,1.0,42.25,16
2013,80000.0,4,0,,0,1,1,1,2,3,1,3,4,4,4,7,,4,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,2,2,0,4,1.0,7.0,0.0,6.5,0,2,2.0,0,0,3,1,1,0,42,49,1764,16,49,4,4.0,1.0,42.25,1764
2014,500000.0,7,1,1.0,0,2,2,0,1,1,0,3,3,3,3,15,,3,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,3,0,3,0.0,15.0,0.0,14.333332999999998,0,3,1.0,0,1,3,1,1,0,59,225,3481,9,225,0,1.0,0.0,205.44444,3481
2015,500000.0,7,1,1.0,0,2,2,0,1,1,0,3,3,3,3,14,,3,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,3,0,3,0.0,15.0,0.0,14.333332999999998,0,3,1.0,0,1,3,1,1,0,26,196,676,9,225,0,1.0,0.0,205.44444,676
2016,500000.0,7,1,1.0,0,2,2,0,1,1,0,3,3,3,3,14,,3,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,0,3,0.0,15.0,0.0,14.333332999999998,0,3,1.0,0,1,3,1,1,0,56,196,3136,9,225,0,1.0,0.0,205.44444,3136
2017,,7,0,,0,1,1,0,1,1,0,2,2,2,2,11,,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,2,2,2,8.0,11.0,0.0,11.0,0,3,0.66666669,1,0,2,1,1,0,70,121,4900,4,121,0,0.44444448,64.0,121.0,4900
2018,,7,0,,0,1,1,0,1,1,0,2,2,2,2,11,,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,2,2,2,8.0,11.0,0.0,11.0,0,3,0.66666669,1,0,2,1,1,0,65,121,4225,4,121,0,0.44444448,64.0,121.0,4225
2019,125000.0,5,1,3.0,1,2,3,1,1,2,2,3,5,5,5,0,,5,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,3,2,0,5,1.5,9.0,0.0,9.0,0,3,1.6666666,0,1,2,1,1,0,6,0,36,25,81,9,2.7777777,2.25,81.0,36
2020,125000.0,5,1,3.0,1,2,3,1,1,2,2,3,5,5,5,1,0.0,5,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,3,2,0,5,1.5,9.0,0.0,9.0,0,3,1.6666666,0,1,2,1,1,0,8,1,64,25,81,9,2.7777777,2.25,81.0,64
2021,125000.0,5,1,3.0,1,2,3,1,1,2,2,3,5,5,5,5,0.0,5,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,3,2,0,5,1.5,9.0,0.0,9.0,0,3,1.6666666,0,1,2,1,1,0,12,25,144,25,81,9,2.7777777,2.25,81.0,144
2022,125000.0,5,1,3.0,1,2,3,1,1,2,2,3,5,5,5,9,,5,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,3,2,0,5,1.5,9.0,0.0,9.0,0,3,1.6666666,0,1,2,1,1,0,31,81,961,25,81,9,2.7777777,2.25,81.0,961
2023,125000.0,5,1,3.0,1,2,3,1,1,2,2,3,5,5,5,9,,5,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,3,2,0,5,1.5,9.0,0.0,9.0,0,3,1.6666666,0,1,2,1,1,0,30,81,900,25,81,9,2.7777777,2.25,81.0,900
2024,,5,0,,1,4,5,0,2,2,1,6,7,7,7,14,,7,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,2,5,0,7,0.4000000124999998,0.0,2.0,7.599999900000001,0,3,2.3333333,1,1,4,1,1,0,26,196,676,49,0,4,5.4444442,0.16000001,57.759998,676
2025,,5,0,,1,4,5,0,2,2,1,6,7,7,7,0,,7,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,2,5,0,7,0.4000000124999998,0.0,2.0,7.599999900000001,0,3,2.3333333,1,1,4,1,1,0,4,0,16,49,0,4,5.4444442,0.16000001,57.759998,16
2026,,5,0,,1,4,5,0,2,2,1,6,7,7,7,6,0.0,7,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,2,5,0,7,0.4000000124999998,0.0,2.0,7.599999900000001,1,3,2.3333333,1,1,4,1,1,0,12,36,144,49,0,4,5.4444442,0.16000001,57.759998,144
2027,,5,0,,1,4,5,0,2,2,1,6,7,7,7,6,,7,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,2,5,0,7,0.4000000124999998,0.0,2.0,7.599999900000001,1,3,2.3333333,1,1,4,1,1,0,42,36,1764,49,0,4,5.4444442,0.16000001,57.759998,1764
2028,,5,0,,1,4,5,0,2,2,1,6,7,7,7,2,,7,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,2,5,0,7,0.4000000124999998,0.0,2.0,7.599999900000001,0,3,2.3333333,1,1,4,1,1,0,62,4,3844,49,0,4,5.4444442,0.16000001,57.759998,3844
2029,,5,0,,1,4,5,0,2,2,1,6,7,7,7,6,,7,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,2,5,0,7,0.4000000124999998,0.0,2.0,7.599999900000001,1,3,2.3333333,1,1,4,1,1,0,41,36,1681,49,0,4,5.4444442,0.16000001,57.759998,1681
2030,,5,0,,1,4,5,0,2,2,1,6,7,7,7,10,,7,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,2,5,0,7,0.4000000124999998,0.0,2.0,7.599999900000001,0,3,2.3333333,1,1,4,1,1,0,42,100,1764,49,0,4,5.4444442,0.16000001,57.759998,1764
2031,360000.0,6,1,2.0,0,1,1,0,0,0,0,1,1,1,3,14,,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0.0,14.0,0.0,14.0,0,3,1.0,0,0,3,1,1,0,25,196,625,1,196,0,1.0,0.0,196.0,625
2032,360000.0,6,1,2.0,0,1,1,0,0,0,0,1,1,1,3,15,,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0.0,15.0,0.0,15.0,0,3,1.0,0,0,3,1,1,0,28,225,784,1,225,0,1.0,0.0,225.0,784
2033,360000.0,6,1,2.0,0,1,1,0,0,0,0,1,1,1,3,14,,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0.0,14.0,0.0,14.0,0,3,1.0,0,0,3,1,1,0,24,196,576,1,196,0,1.0,0.0,196.0,576
2034,,5,0,,0,0,0,0,1,1,0,1,1,1,1,4,,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,8.0,0.0,4.0,4.0,0,2,0.5,1,0,1,1,1,0,73,16,5329,1,0,0,0.25,64.0,16.0,5329
2035,,5,1,1.0,0,1,1,0,1,1,0,2,2,2,2,17,,2,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,2,0,2,0.0,0.0,17.0,14.0,0,2,1.0,1,1,2,1,1,0,51,289,2601,4,0,0,1.0,0.0,196.0,2601
2036,,5,1,1.0,0,1,1,0,1,1,0,2,2,2,2,11,,2,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,2,0,2,0.0,0.0,17.0,14.0,0,2,1.0,1,1,2,1,1,0,26,121,676,4,0,0,1.0,0.0,196.0,676
2037,145000.0,4,0,,0,1,1,0,0,0,0,1,1,1,1,16,,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0.0,16.0,0.0,16.0,0,1,1.0,0,0,1,1,1,0,56,256,3136,1,256,0,1.0,0.0,256.0,3136
2038,,5,0,,0,3,3,0,0,0,0,3,3,3,3,9,1.0,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,2,0,3,0.5,13.0,0.0,13.5,0,3,1.0,1,0,2,1,1,0,17,81,289,9,169,1,1.0,0.25,182.25,289
2039,,5,0,,0,3,3,0,0,0,0,3,3,3,3,13,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,2,0,3,0.5,13.0,0.0,13.5,0,3,1.0,1,0,2,1,1,0,49,169,2401,9,169,1,1.0,0.25,182.25,2401
2040,,5,0,,0,3,3,0,0,0,0,3,3,3,3,14,,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,2,0,3,0.5,13.0,0.0,13.5,0,3,1.0,1,0,2,1,1,0,20,196,400,9,169,1,1.0,0.25,182.25,400
2041,,5,0,,0,1,1,0,3,3,0,4,4,4,4,17,,4,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,3,2,4,3.0,0.0,8.0,10.333333,0,3,1.3333334,1,0,2,1,1,0,43,289,1849,16,0,1,1.7777778999999998,9.0,106.77777,1849
